iso;gebietsname;wahlbet;a_ungueltig;a_spoe;a_oevp;a_fpoe;a_gruene;a_neos;a_pilz;a_gilt;a_floe;a_kpoe;a_weisse;gewinner;spoe;oevp;fpoe;gruene;neos;pilz;gilt;floe;kpoe;weisse
50327;Obertrum am See;74.42748092;0.732600733;14.35424354;46.64206642;22.76752768;3.284132841;7.011070111;3.616236162;1.070110701;0.295202952;0.774907749;0.184501845;oevp;389;1264;617;89;190;98;29;8;21;5
50328;Plainfeld;75.79487179;0.947225981;14.20765027;49.04371585;25.68306011;1.912568306;3.68852459;3.68852459;0.956284153;0.409836066;0.136612022;0.273224044;oevp;104;359;188;14;27;27;7;3;1;2
50329;Sankt Georgen bei Salzburg;77.85320322;1.525885559;17.37686774;41.11787493;27.7255119;3.984504704;4.869950194;2.324294411;1.217487548;0.332042059;0.88544549;0.166021029;oevp;314;743;501;72;88;42;22;6;16;3
50330;Sankt Gilgen;65.232358;0.949868074;18.85988279;40.96963239;25.62599893;2.557272243;6.286627597;3.99573788;0.639318061;0.31965903;0.479488546;0.266382525;oevp;354;769;481;48;118;75;12;6;9;5
50331;Schleedorf;79.16152898;1.246105919;13.24921136;45.2681388;31.38801262;2.523659306;3.943217666;2.050473186;1.41955836;0.157728707;0;0;oevp;84;287;199;16;25;13;9;1;0;0
50332;Seeham;69.63806971;1.636188643;13.69863014;46.37964775;24.65753425;4.207436399;5.675146771;3.522504892;0.880626223;0.097847358;0.587084149;0.293542074;oevp;140;474;252;43;58;36;9;1;6;3
50335;Straßwalchen;75.26625046;1.854110759;17.77280636;38.08103405;32.16505096;2.386278896;4.87198608;2.336564753;1.168282376;0.54685558;0.472284365;0.198856575;oevp;715;1532;1294;96;196;94;47;22;19;8
50336;Strobl;70.76761304;1.733531451;21.82459677;42.54032258;21.62298387;3.326612903;5.745967742;2.973790323;1.260080645;0.403225806;0.252016129;0.050403226;oevp;433;844;429;66;114;59;25;8;5;1
50337;Thalgau;72.00349956;1.063183475;15.0138164;41.75621738;29.59778938;3.315934909;5.649370586;3.008903899;0.890389929;0.276327909;0.337734111;0.153515505;oevp;489;1360;964;108;184;98;29;9;11;5
50338;Wals-Siezenheim;71.36427285;1.079187106;17.97959762;41.31482006;26.15471805;3.386228393;5.653159535;3.414565033;0.878435818;0.439217909;0.538396146;0.240861434;oevp;1269;2916;1846;239;399;241;62;31;38;17
50339;Seekirchen am Wallersee;72.82512346;1.008520257;18.18022132;36.94010188;26.89267522;5.375021957;6.727560162;3.776567715;1.071491305;0.2810469;0.509397506;0.245916037;oevp;1035;2103;1531;306;383;215;61;16;29;14
50399;Wahlkarten - Salzburg-Umgebung;;0.733639016;20.37456958;40.01847653;17.12438062;7.214243722;7.793734778;4.963466868;1.217771059;0.369530528;0.747459478;0.176366843;oevp;2426;4765;2039;859;928;591;145;44;89;21
50400;Sankt Johann im Pongau;82.50587368;1.082934941;22.89814873;39.54275148;27.34875707;1.916409254;4.398075185;2.162264389;0.546344744;0.737565404;0.266868394;0.182815356;oevp;10897;18818;13015;912;2093;1029;260;351;127;87
50401;Altenmarkt im Pongau;69.79442971;1.235154394;13.66041366;46.70514671;26.64742665;2.068302068;6.974506975;2.453102453;0.673400673;0.336700337;0.288600289;0.192400192;oevp;284;971;554;43;145;51;14;7;6;4
50402;Bad Hofgastein;69.34291991;0.835253456;25.84954981;36.7702585;28.08597154;1.190821958;4.124310195;2.265466163;0.58088876;0.72611095;0.203311066;0.203311066;oevp;890;1266;967;41;142;78;20;25;7;7
50403;Bad Gastein;65.86157174;1.806239737;25.75250836;31.54960981;33.27759197;0.668896321;4.124860647;2.619843924;1.003344482;0.613154961;0.390189521;0;fpoe;462;566;597;12;74;47;18;11;7;0
50404;Bischofshofen;68.88652104;1.237432328;34.16209867;28.70007831;28.19107283;1.409553641;3.700078309;2.329678935;0.411119812;0.528582616;0.313234143;0.254502741;spoe;1745;1466;1440;72;189;119;21;27;16;13
50405;Dorfgastein;76.63335895;1.805416249;22.26762002;40.96016343;28.80490296;1.327885598;4.085801839;1.225740552;0.306435138;0.715015322;0;0.306435138;oevp;218;401;282;13;40;12;3;7;0;3
50406;Eben im Pongau;79.71698113;1.183431953;14.22155689;44.16167665;33.53293413;1.571856287;3.967065868;1.122754491;0.673652695;0.449101796;0.224550898;0.074850299;oevp;190;590;448;21;53;15;9;6;3;1
50407;Filzmoos;75.81764123;1.045751634;7.1334214;57.99207398;26.68428005;0.792602378;4.359313078;1.321003963;0.924702774;0.396301189;0.264200793;0.132100396;oevp;54;439;202;6;33;10;7;3;2;1
50408;Flachau;75.10750119;0.890585242;10.14120668;49.48652118;30.61617458;1.668806162;4.749679076;1.668806162;0.513478819;0.962772786;0.128369705;0.064184852;oevp;158;771;477;26;74;26;8;15;2;1
50409;Forstau;76.72209026;0.92879257;16.25;50;28.75;1.5625;1.875;0.9375;0.625;0;0;0;oevp;52;160;92;5;6;3;2;0;0;0
50410;Goldegg;76.23914154;1.273458445;17.65105227;39.78275628;29.05634759;2.511880516;5.906313646;3.122878479;0.475220638;0.882552614;0.135777325;0.475220638;oevp;260;586;428;37;87;46;7;13;2;7
50411;Großarl;74.68836565;1.251738526;19.71830986;53.89671362;20.42253521;1.126760563;3.051643192;1.03286385;0.234741784;0.375586854;0.046948357;0.093896714;oevp;420;1148;435;24;65;22;5;8;1;2
50412;Hüttau;74.5825603;1.243781095;20.65491184;36.52392947;37.15365239;1.007556675;2.770780856;1.259445844;0.251889169;0.125944584;0.251889169;0;fpoe;164;290;295;8;22;10;2;1;2;0
50413;Hüttschlag;80.28169014;1.578947368;18.71657754;57.93226381;18.3600713;1.426024955;2.495543672;0.356506239;0.178253119;0.178253119;0.178253119;0.178253119;oevp;105;325;103;8;14;2;1;1;1;1
50414;Kleinarl;76.24584718;0.871459695;12.96703297;54.50549451;25.27472527;0.43956044;2.857142857;1.978021978;1.318681319;0.43956044;0.21978022;0;oevp;59;248;115;2;13;9;6;2;1;0
50415;Mühlbach am Hochkönig;70.96204766;1.368159204;35.68726356;32.53467844;25.59899117;1.261034048;1.891551072;1.387137453;0.25220681;1.008827238;0.126103405;0.25220681;spoe;283;258;203;10;15;11;2;8;1;2
50416;Pfarrwerfen;71.05561862;0.479233227;16.85393258;47.4317817;26.88603531;1.043338684;3.691813804;1.926163724;0.722311396;0.802568218;0.160513644;0.481540931;oevp;210;591;335;13;46;24;9;10;2;6
50417;Radstadt;69.86016067;1.149914821;19.00043085;41.10297286;30.84877208;1.766479966;4.049978458;2.068074106;0.430848772;0.560103404;0.086169754;0.086169754;oevp;441;954;716;41;94;48;10;13;2;2
50418;Sankt Johann im Pongau;71.1062962;0.752823087;21.74462705;38.16145927;28.60754921;2.383962435;4.677623262;2.745168864;0.577930287;0.722412859;0.270904822;0.108361929;oevp;1204;2113;1584;132;259;152;32;40;15;6
50419;Sankt Martin am Tennengebirge;77.51623377;1.989528796;20.72649573;46.58119658;26.38888889;0.641025641;3.098290598;1.495726496;0.534188034;0.320512821;0.106837607;0.106837607;oevp;194;436;247;6;29;14;5;3;1;1
50420;Sankt Veit im Pongau;76.60597733;1.121076233;23.99092971;39.72789116;23.94557823;2.0861678;5.034013605;1.587301587;0.362811791;2.494331066;0.317460317;0.453514739;oevp;529;876;528;46;111;35;8;55;7;10
50421;Schwarzach im Pongau;70.70343725;1.695873375;45.54341576;22.25416906;22.02415181;2.357676826;3.105232892;2.300172513;0.345025877;1.495112133;0.460034503;0.115008626;spoe;792;387;383;41;54;40;6;26;8;2
50422;Untertauern;53.27102804;0.584795322;9.411764706;57.64705882;27.64705882;1.176470588;2.352941176;0.588235294;1.176470588;0;0;0;oevp;16;98;47;2;4;1;2;0;0;0
50423;Wagrain;72.98514183;1.418877236;14.64330413;44.2428035;34.04255319;1.063829787;3.629536921;1.063829787;0.438047559;0.312891114;0.187734668;0.375469337;oevp;234;707;544;17;58;17;7;5;3;6
50424;Werfen;69.97782705;0.697084918;27.82386726;30.31269943;31.14231015;1.595405233;4.467134652;2.680280791;0.638162093;0.829610721;0.382897256;0.127632419;fpoe;436;475;488;25;70;42;10;13;6;2
50425;Werfenweng;76.66195191;1.10701107;9.514925373;39.17910448;41.79104478;1.679104478;4.47761194;2.425373134;0.373134328;0.373134328;0;0.186567164;fpoe;51;210;224;9;24;13;2;2;0;1
50499;Wahlkarten - Sankt Johann im Pongau;;0.645786245;23.49691258;40.39649009;20.81572961;4.094897628;6.044848879;2.957426064;0.714982125;0.812479688;0.519987;0.146246344;oevp;1446;2486;1281;252;372;182;44;50;32;9
50500;Tamsweg;81.71618789;0.92033796;18.15136287;40.05634232;32.48058474;1.918684331;3.959189889;1.964367291;0.373077509;0.677630577;0.228414801;0.190345668;oevp;2384;5261;4266;252;520;258;49;89;30;25
50501;Göriach;76.10921502;0.896860987;20.81447964;46.60633484;24.88687783;1.809954751;4.524886878;0;0.452488688;0.452488688;0.452488688;0;oevp;46;103;55;4;10;0;1;1;1;0
50502;Lessach;66.15384615;0.996677741;11.0738255;46.30872483;33.22147651;1.342281879;4.026845638;3.020134228;0.33557047;0.33557047;0.33557047;0;oevp;33;138;99;4;12;9;1;1;1;0
50503;Mariapfarr;66.5096808;0.629425649;21.69437846;38.79651623;28.97862233;1.425178147;5.779889153;2.454473476;0.237529691;0.237529691;0.158353127;0.237529691;oevp;274;490;366;18;73;31;3;3;2;3
50504;Mauterndorf;70.12480499;1.112347052;16.98537683;44.31946007;28.57142857;2.024746907;3.937007874;2.699662542;0.449943757;0.449943757;0.224971879;0.337457818;oevp;151;394;254;18;35;24;4;4;2;3
50505;Muhr;76.09195402;1.510574018;17.17791411;36.50306748;42.02453988;0;1.533742331;0.306748466;0;1.840490798;0.613496933;0;fpoe;56;119;137;0;5;1;0;6;2;0
50506;Ramingstein;71.17711771;1.70015456;27.67295597;31.60377358;35.6918239;0.314465409;2.358490566;0.943396226;0.314465409;0.786163522;0.314465409;0;fpoe;176;201;227;2;15;6;2;5;2;0
50507;Sankt Andrä im Lungau;68.58974359;0.934579439;17.45283019;43.63207547;32.78301887;1.179245283;2.358490566;1.650943396;0.235849057;0.235849057;0.235849057;0.235849057;oevp;74;185;139;5;10;7;1;1;1;1
50508;Sankt Margarethen im Lungau;73.35701599;0.968523002;22.73838631;37.65281174;32.02933985;1.95599022;3.422982885;0.97799511;0.488997555;0.244498778;0.488997555;0;oevp;93;154;131;8;14;4;2;1;2;0
50509;Sankt Michael im Lungau;70.47445255;0.828586225;20.10443864;34.72584856;37.07571802;1.253263708;3.550913838;1.984334204;0.365535248;0.522193211;0.208877285;0.208877285;fpoe;385;665;710;24;68;38;7;10;4;4
50510;Tamsweg;63.14981356;0.937825634;17.74193548;38.3941094;34.50210379;2.033660589;3.646563815;2.244039271;0.315568022;0.631136045;0.210378682;0.280504909;oevp;506;1095;984;58;104;64;9;18;6;8
50511;Thomatal;78.49056604;0;16.34615385;32.69230769;43.26923077;2.884615385;3.365384615;1.442307692;0;0;0;0;fpoe;34;68;90;6;7;3;0;0;0;0
50512;Tweng;51.95530726;0;13.97849462;44.08602151;34.40860215;1.075268817;5.376344086;0;1.075268817;0;0;0;oevp;13;41;32;1;5;0;1;0;0;0
50513;Unternberg;71.85929648;0.874125874;17.10758377;41.09347443;34.21516755;0.705467372;3.880070547;0.705467372;0.529100529;1.410934744;0.176366843;0.176366843;oevp;97;233;194;4;22;4;3;8;1;1
50514;Weißpriach;80.40816327;1.52284264;22.16494845;43.81443299;31.44329897;0.515463918;1.546391753;0.515463918;0;0;0;0;oevp;43;85;61;1;3;1;0;0;0;0
50515;Zederhaus;75.77639752;1.092896175;9.116022099;48.89502762;37.56906077;0.966850829;0.552486188;0.966850829;0.138121547;1.657458564;0;0.138121547;oevp;66;354;272;7;4;7;1;12;0;1
50599;Wahlkarten - Tamsweg;;0.750821211;15.93380615;44.25531915;24.3498818;4.349881797;6.288416076;2.789598109;0.661938534;0.898345154;0.283687943;0.189125296;oevp;337;936;515;92;133;59;14;19;6;4
50600;Zell am See;80.7509032;1.268922958;22.64976463;39.22886107;25.98003789;2.336074379;4.592065941;2.425923394;0.726605075;1.623141981;0.267593804;0.169931832;oevp;11596;20084;13301;1196;2351;1242;372;831;137;87
50601;Bramberg am Wildkogel;70.76631977;1.648841355;22.97236067;39.51064794;28.99864069;1.812415043;3.57951971;1.631173539;0.498414137;0.770276393;0.135931128;0.090620752;oevp;507;872;640;40;79;36;11;17;3;2
50602;Bruck an der Großglocknerstraße;70.16317016;0.996677741;24.28691275;35.31879195;29.48825503;2.097315436;3.60738255;2.852348993;0.545302013;1.593959732;0.167785235;0.041946309;oevp;579;842;703;50;86;68;13;38;4;1
50603;Dienten am Hochkönig;75.40983607;0.869565217;24.56140351;41.66666667;23.90350877;0.657894737;6.140350877;0.877192982;0.438596491;1.535087719;0.219298246;0;oevp;112;190;109;3;28;4;2;7;1;0
50604;Fusch an der Großglocknerstraße;72.51908397;2.368421053;12.93800539;50.67385445;27.22371968;1.886792453;3.504043127;2.425876011;0;0.269541779;0.269541779;0.808625337;oevp;48;188;101;7;13;9;0;1;1;3
50605;Hollersbach im Pinzgau;76.91489362;1.383125864;21.87938289;46.56381487;24.68443198;1.402524544;2.805049088;1.683029453;0.140252454;0.280504909;0.140252454;0.420757363;oevp;156;332;176;10;20;12;1;2;1;3
50606;Kaprun;69.77283264;1.395348837;28.9083558;33.08625337;23.71967655;1.819407008;5.525606469;3.301886792;0.876010782;2.5606469;0.134770889;0.067385445;oevp;429;491;352;27;82;49;13;38;2;1
50607;Krimml;69.70172684;3.153153153;22.55813953;44.18604651;24.41860465;0.930232558;3.255813953;1.860465116;0.697674419;1.162790698;0.697674419;0.23255814;oevp;97;190;105;4;14;8;3;5;3;1
50608;Lend;73.61502347;1.275510204;31.9121447;31.65374677;29.19896641;1.162790698;2.325581395;1.937984496;0.129198966;1.291989664;0.258397933;0.129198966;spoe;247;245;226;9;18;15;1;10;2;1
50609;Leogang;75.46468401;1.368363437;25.6936737;46.39289678;17.81354051;1.553829079;4.716981132;1.553829079;0.554938957;1.387347392;0.221975583;0.110987791;oevp;463;836;321;28;85;28;10;25;4;2
50610;Lofer;72.40026161;1.08401084;14.24657534;49.04109589;24.56621005;2.922374429;4.840182648;2.374429224;1.095890411;0.547945205;0.273972603;0.091324201;oevp;156;537;269;32;53;26;12;6;3;1
50611;Maishofen;67.84615385;1.020408163;19.58762887;42.72623139;23.99770905;1.775486827;5.326460481;2.691867125;0.744558992;2.806414662;0.171821306;0.171821306;oevp;342;746;419;31;93;47;13;49;3;3
50612;Maria Alm am Steinernen Meer;69.5302843;1.333333333;13.87387387;48.1981982;27.38738739;1.171171171;6.036036036;1.981981982;0.630630631;0.720720721;0;0;oevp;154;535;304;13;67;22;7;8;0;0
50613;Mittersill;71.47278824;1.371346084;20.81961215;36.73618734;32.85766557;1.646542261;3.512623491;2.122210026;0.475667764;1.317233809;0.256128796;0.256128796;oevp;569;1004;898;45;96;58;13;36;7;7
50614;Neukirchen am Großvenediger;64.65686275;2.274450341;22.88595811;40.26377036;28.1613654;1.318851823;3.956555469;2.017067494;0.465477114;0.465477114;0.387897595;0.077579519;oevp;295;519;363;17;51;26;6;6;5;1
50615;Niedernsill;73.79146919;0.963391137;20.55771725;37.22438392;29.83138781;1.68612192;4.798962387;1.361867704;0.778210117;3.437094682;0.064850843;0.259403372;oevp;317;574;460;26;74;21;12;53;1;4
50616;Piesendorf;67.86850477;1.979166667;17.32199787;42.29543039;27.09883103;1.70031881;5.951115834;1.912858661;0.637619554;2.231668438;0.637619554;0.212539851;oevp;326;796;510;32;112;36;12;42;12;4
50617;Rauris;69.37936704;1.303317536;16.2665066;45.07803121;30.31212485;1.44057623;3.481392557;1.680672269;0.120048019;1.320528211;0.120048019;0.180072029;oevp;271;751;505;24;58;28;2;22;2;3
50618;Saalbach-Hinterglemm;68.06845966;1.50862069;10.72210066;51.71407732;21.00656455;0.802334063;3.501094092;1.604668125;0.802334063;9.555069292;0.14587892;0.14587892;oevp;147;709;288;11;48;22;11;131;2;2
50619;Saalfelden am Steinernen Meer;69.65385255;1.20654641;26.77146312;33.65175333;26.60217654;2.853688029;4.679564692;3.059250302;0.822249093;1.039903265;0.362756953;0.15719468;oevp;2214;2783;2200;236;387;253;68;86;30;13
50620;Sankt Martin bei Lofer;71.41203704;0.972447326;20.78559738;45.49918167;20.78559738;2.291325696;6.055646481;1.963993453;1.309328969;0.654664484;0.327332242;0.327332242;oevp;127;278;127;14;37;12;8;4;2;2
50621;Stuhlfelden;78.47707848;1.386138614;20.3815261;34.437751;36.84738956;1.506024096;2.81124498;1.204819277;0.803212851;1.706827309;0.100401606;0.200803213;fpoe;203;343;367;15;28;12;8;17;1;2
50622;Taxenbach;71.74217655;1.236979167;22.14897825;39.1562294;32.03691496;0.988793672;2.900461437;1.779828609;0.395517469;0.461437047;0.065919578;0.065919578;oevp;336;594;486;15;44;27;6;7;1;1
50623;Unken;76.24039133;0.916590284;15.0786309;40.42553191;33.76503238;2.035152636;4.162812211;2.035152636;1.017576318;1.017576318;0.370027752;0.092506938;oevp;163;437;365;22;45;22;11;11;4;1
50624;Uttendorf;70.20815265;1.544163064;29.04642409;32.18318695;28.7327478;1.380175659;3.324968632;2.69761606;0.815558344;1.254705144;0.250941029;0.313676286;oevp;463;513;458;22;53;43;13;20;4;5
50625;Viehhofen;65.55555556;0.677966102;12.96928328;40.61433447;34.47098976;1.023890785;4.09556314;1.706484642;0.682593857;3.754266212;0.682593857;0;oevp;38;119;101;3;12;5;2;11;2;0
50626;Wald im Pinzgau;68.37315131;1.663893511;19.12013536;42.97800338;29.94923858;1.015228426;3.214890017;1.861252115;0.846023689;0.676818951;0.338409475;0;oevp;113;254;177;6;19;11;5;4;2;0
50627;Weißbach bei Lofer;74.76038339;3.846153846;15.11111111;50.22222222;28;0.888888889;4;0.888888889;0;0;0.444444444;0.444444444;oevp;34;113;63;2;9;2;0;0;1;1
50628;Zell am See;62.8448143;1.128003923;24.25595238;36.80555556;26.09126984;2.604166667;4.563492063;3.000992063;0.892857143;1.413690476;0.198412698;0.173611111;oevp;978;1484;1052;105;184;121;36;57;8;7
50699;Wahlkarten - Zell am See;;0.75876879;24.69705713;40.52221581;16.6762839;5.00577034;6.578188113;3.159261396;1.053087132;1.702250433;0.375072129;0.230813618;oevp;1712;2809;1156;347;456;219;73;118;26;16
60000;Steiermark;79.82602059;0.76249585;25.0916831;31.49407331;29.42060966;2.789874176;4.991440307;3.902959766;0.849199685;0.219753038;1.093687958;0.146719001;oevp;192738;241917;225990;21430;38341;29980;6523;1688;8401;1127
60099;Wahlkarten - Steiermark;;100;;;;;;;;;;;spoe;0;0;0;0;0;0;0;0;0;0
6A000;Graz und Umgebung;78.858884;0.593950329;26.01570845;28.66028478;23.69558059;4.934989841;7.456291811;6.070961058;0.944835728;0.143753162;1.951107863;0.126486721;oevp;64789;71375;59011;12290;18569;15119;2353;358;4859;315
6A099;Wahlkarten - Graz und Umgebung;;0.279850746;26.33302152;25.63143124;11.55285313;8.138447147;15.43498597;9.541627689;1.122544434;0.046772685;1.96445276;0.233863424;spoe;563;548;247;174;330;204;24;1;42;5
6B000;Oststeiermark;81.89464304;0.900814996;17.63104422;39.00451106;33.09768674;2.00365639;3.995426683;2.493816399;0.854100987;0.263758158;0.494688047;0.16131132;oevp;31150;68912;58476;3540;7059;4406;1509;466;874;285
6B099;Wahlkarten - Oststeiermark;;0;24.00881057;27.53303965;21.58590308;6.167400881;9.251101322;7.488986784;1.982378855;0;1.54185022;0.440528634;oevp;109;125;98;28;42;34;9;0;7;2
6C000;Weststeiermark;79.37441485;0.815376577;23.25607381;32.04594068;34.83223191;1.638572295;3.86616863;2.615490215;0.748651151;0.247422022;0.59620726;0.153242027;fpoe;29138;40151;43642;2053;4844;3277;938;310;747;192
6C099;Wahlkarten - Weststeiermark;;0.607902736;23.54740061;30.88685015;19.57186544;5.810397554;8.868501529;7.951070336;1.834862385;0.611620795;0.917431193;0;oevp;77;101;64;19;29;26;6;2;3;0
6D000;Obersteiermark;79.55626797;0.798625706;31.16180318;28.31463469;29.87224126;1.633598615;3.624129546;3.305884087;0.793541137;0.255149037;0.884731587;0.154286872;spoe;67661;61479;64861;3547;7869;7178;1723;554;1921;335
6D099;Wahlkarten - Obersteiermark;;0.514933059;23.4989648;29.60662526;19.15113872;4.658385093;11.38716356;7.556935818;1.6563147;0.310559006;1.863354037;0.310559006;oevp;227;286;185;45;110;73;16;3;18;3
60100;Graz(Stadt);76.66525223;0.544262511;27.42962389;27.1964171;19.38995223;6.272070174;8.584925036;7.314875546;0.954027786;0.12190355;2.618276257;0.117928435;spoe;41402;41050;29267;9467;12958;11041;1440;184;3952;178
60101;Graz;60.80835329;0.584839045;27.58980873;26.44500338;21.10787075;5.792547902;8.158200399;7.108656233;0.915844273;0.130357397;2.628038539;0.123672402;spoe;33017;31647;25260;6932;9763;8507;1096;156;3145;148
60199;Wahlkarten - Graz(Stadt);;0.388658809;26.81655367;30.07227837;12.81501855;8.107330178;10.21811437;8.10413202;1.100166304;0.08954842;2.580913394;0.095944736;oevp;8385;9403;4007;2535;3195;2534;344;28;807;30
60300;Deutschlandsberg;79.66512886;0.913583945;23.47843611;32.85217654;33.23256751;1.74324869;4.171704958;2.781136638;0.785973398;0.226723096;0.54917372;0.178859331;fpoe;9320;13041;13192;692;1656;1104;312;90;218;71
60305;Frauental an der Laßnitz;64.59731544;1.818181818;37.5;25.33068783;28.30687831;1.124338624;4.298941799;2.579365079;0.198412698;0.132275132;0.396825397;0.132275132;spoe;567;383;428;17;65;39;3;2;6;2
60318;Lannach;63.21798073;0.677200903;18.63636364;34.14772727;34.77272727;1.647727273;5.909090909;2.954545455;1.079545455;0.227272727;0.340909091;0.284090909;fpoe;328;601;612;29;104;52;19;4;6;5
60323;Pölfing-Brunn;67.0235546;1.171458999;31.7887931;27.80172414;34.59051724;0.862068966;2.370689655;1.61637931;0.431034483;0;0.431034483;0.107758621;fpoe;295;258;321;8;22;15;4;0;4;1
